Band	ANSP	Plate.number	Taxon_order	Taxon_family	Taxon	Season	Date	Age	Sex	Gel.band.haem	Gel.band.Leuco	Lineage.N..O.	Parasite.1	Parasite.2	Parasite.3	Parasite.4	Lineage.Name.1	Lineage.Name.2	Lineage.Name.3	Lineage.Name.4	Migration	Breeding	lineage.per.host	infxn	haempresence	plaspresence	leucopresence	mixedinfxn	
275064855	32340	Rushton_14	Passeriformes	Passerellidae	Spizella pusilla	fall	20-Sep-16	AHY	Female	positive		Old	Plasmodium				PADOM11				1	0	1	1	0	1	0	0	
121317745	32341	Rushton_14	Piciformes	Picidae	Colaptes auratus	fall	20-Sep-16	ATY	Female	positive		Old	Haemoproteus				MELSTR01				1	0	1	1	1	0	0	0	
265157115	32342	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	20-Sep-16	HY	Female												2	0	0	0	0	0	0	0	
271179380	32343	Rushton_14	Passeriformes	Passerellidae	Melospiza melodia	fall	20-Sep-16	AHY	Female	positive		Old	Plasmodium				SEIAUR01				1	0	1	1	0	1	0	0	
265157201	32344	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	20-Sep-16	HY	Female												2	0	0	0	0	0	0	0	
265157202	32345	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	20-Sep-16	HY	Male	positive		Old	Plasmodium				PADOM11				2	0	1	1	0	1	0	0	
134293952	32346	Rushton_14	Passeriformes	Turdidae	Turdus migratorius	fall	20-Sep-16	HY	Female	positive		Old	Plasmodium				SYAT05				1	0	1	1	0	1	0	0	
275064856	32347	Rushton_14	Passeriformes	Troglodytidae	Troglodytes aedon	fall	20-Sep-16	HY	Female												2	0	0	0	0	0	0	0	
267038570	32348	Rushton_14	Passeriformes	Tyrannidae	Empidonax sp	fall	20-Sep-16	HY	Female	positive		Old	Plasmodium	Plasmodium	Plasmodium		BT7	GEOTRI09	SYAT05		1	0	3	1	0	1	0	1	
265157101	32349	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	20-Sep-16	HY	Female												2	0	0	0	0	0	0	0	
265157203	32350	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	20-Sep-16	HY	Male	positive		Old	Haemoproteus	Plasmodium			MAFUS02	PADOM11			NA	NA	2	1	1	1	0	1	
265157126	32351	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	20-Sep-16	HY	Female	positive		Old	Plasmodium				TUMIG03				2	0	1	1	0	1	0	0	
134293953	32352	Rushton_14	Passeriformes	Turdidae	Turdus migratorius	fall	20-Sep-16	HY	Female	positive		Old	Plasmodium	Plasmodium			LINN1	PADOM11			1	0	2	1	0	1	0	1	
134293954	32353	Rushton_14	Passeriformes	Turdidae	Turdus migratorius	fall	20-Sep-16	HY	Male		positive	New	Leucocytozoon				TURMIG05				1	0	1	1	0	0	1	0	
275064858	32354	Rushton_14	Passeriformes	Parulidae	Geothlypis trichas	fall	20-Sep-16	HY	Female	positive		Old	Plasmodium				WW3				2	0	1	1	0	1	0	0	
275064859	32355	Rushton_14	Passeriformes	Fringillidae	Spinus tristis	fall	20-Sep-16	HY	Male												1	0	0	0	0	0	0	0	
259155712	32356	Rushton_14	Passeriformes	Cardinalidae	Passerina cyanea	fall	20-Sep-16	HY	Female												3	0	0	0	0	0	0	0	
134293955	32357	Rushton_14	Passeriformes	Turdidae	Turdus migratorius	fall	20-Sep-16	HY	Female												1	0	0	0	0	0	0	0	
275064860	32358	Rushton_14	Passeriformes	Passerellidae	Spizella passerina	fall	20-Sep-16	HY	Female												2	0	0	0	0	0	0	0	
275064797	32359	Rushton_14	Passeriformes	Troglodytidae	Troglodytes aedon	fall	20-Sep-16	HY	Female												2	0	0	0	0	0	0	0	
275064861	32360	Rushton_14	Passeriformes	Passerellidae	Spizella passerina	fall	20-Sep-16	AHY	Male	positive		Old	Haemoproteus				SPIPAS02				2	0	1	1	1	0	0	0	
265157084	32361	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	20-Sep-16	HY	Male	positive		Old	Plasmodium				PADOM11				2	0	1	1	0	1	0	0	
265157204	32362	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	20-Sep-16	HY	Female	positive	positive	Old	Plasmodium	Leucocytozoon			TUMIG03	DUMCAR01			2	0	2	1	0	1	1	1	
265157156	32363	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	20-Sep-16	HY	Female												2	0	0	0	0	0	0	0	
265157228	32364	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male												2	0	0	0	0	0	0	0	
271179388	32365	Rushton_14	Passeriformes	Turdidae	Catharus ustulatus	fall	28-Sep-16	HY	Female												3	0	0	0	0	0	0	0	
265157231	32366	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male												2	0	0	0	0	0	0	0	
265157230	32367	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Female												2	0	0	0	0	0	0	0	
265157229	32368	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male	positive		Old	Plasmodium				GEOTRI09				2	0	1	1	0	1	0	0	
265157225	32369	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
275064880	32370	Rushton_14	Passeriformes	Parulidae	Geothlypis trichas	fall	28-Sep-16	AHY	Male	positive		Old	Plasmodium				GEOTRI01				2	0	1	1	0	1	0	0	
275064881	32371	Rushton_14	Passeriformes	Parulidae	Geothlypis trichas	fall	28-Sep-16	AHY	Female												2	0	0	0	0	0	0	0	
265157233	32372	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male	positive		Old	Plasmodium				GEOTRI09				2	0	1	1	0	1	0	0	
134293936	32373	Rushton_14	Piciformes	Picidae	Melanerpes carolinus	fall	28-Sep-16	ASY	Female												0	0	0	0	0	0	0	0	
265157232	32374	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male												2	0	0	0	0	0	0	0	
265157234	32375	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Female		positive	Old	Leucocytozoon				DUMCAR01				2	0	1	1	0	0	1	0	
265157235	32376	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Female												2	0	0	0	0	0	0	0	
271179389	32377	Rushton_14	Passeriformes	Turdidae	Catharus ustulatus	fall	28-Sep-16	HY	Female												3	0	0	0	0	0	0	0	
265157236	32378	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male												2	0	0	0	0	0	0	0	
271179390	32379	Rushton_14	Passeriformes	Turdidae	Catharus ustulatus	fall	28-Sep-16	HY	Female		positive	Old	Leucocytozoon				CATUST28				3	0	1	1	0	0	1	0	
265157237	32380	Rushton_14	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male												2	0	0	0	0	0	0	0	
271179391	32381	Rushton_14	Passeriformes	Turdidae	Catharus ustulatus	fall	28-Sep-16	HY	Male												3	0	0	0	0	0	0	0	
275064883	32382	Rushton_14	Passeriformes	Parulidae	Geothlypis trichas	fall	28-Sep-16	AHY	Male												2	0	0	0	0	0	0	0	
267038573	32383	Rushton_14	Passeriformes	Parulidae	Setophaga ruticilla	fall	28-Sep-16	AHY	Female												3	0	0	0	0	0	0	0	
267038574	32384	Rushton_14	Passeriformes	Parulidae	Setophaga magnolia	fall	28-Sep-16	SY	Male	positive		Old	Haemoproteus				SPIPAS02				3	0	1	1	1	0	0	0	
275064885	32385	Rushton_15	Passeriformes	Parulidae	Mniotilta varia	fall	28-Sep-16	HY	Female												3	0	0	0	0	0	0	0	
265157238	32386	Rushton_15	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male												2	0	0	0	0	0	0	0	
275064884	32387	Rushton_15	Passeriformes	Parulidae	Mniotilta varia	fall	28-Sep-16	AHY	Male	positive		Old	Plasmodium				GEOTRI09				3	0	1	1	0	1	0	0	
275064887	32388	Rushton_15	Passeriformes	Paridae	Poecile carolinensis	fall	28-Sep-16	HY	Female	positive		Old	Plasmodium				BAEBIC04				0	0	1	1	0	1	0	0	
275064886	32389	Rushton_15	Passeriformes	Paridae	Poecile carolinensis	fall	28-Sep-16	AHY	Female												0	0	0	0	0	0	0	0	
275064888	32390	Rushton_15	Passeriformes	Paridae	Poecile carolinensis	fall	28-Sep-16	SY	Male												0	0	0	0	0	0	0	0	
265157239	32391	Rushton_15	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male	positive		Old	Plasmodium				PADOM11				2	0	1	1	0	1	0	0	
265157240	32392	Rushton_15	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male	positive		Old	Plasmodium	Plasmodium			PADOM11	GEOTRI09			2	0	2	1	0	1	0	1	
275064889	32393	Rushton_15	Passeriformes	Parulidae	Geothlypis trichas	fall	28-Sep-16	HY	Male	positive		Old	Plasmodium				GEOTRI09				2	0	1	1	0	1	0	0	
275064839	32394	Rushton_15	Passeriformes	Fringillidae	Spinus tristis	fall	28-Sep-16	HY	Male												1	0	0	0	0	0	0	0	
275064890	32395	Rushton_15	Passeriformes	Parulidae	Mniotilta varia	fall	28-Sep-16	AHY	Male												3	0	0	0	0	0	0	0	
259155718	32396	Rushton_15	Passeriformes	Passerellidae	Melospiza lincolnii	fall	28-Sep-16	HY	Male	positive		Old	Haemoproteus				DENCOR03				2	0	1	1	1	0	0	0	
275064892	32397	Rushton_15	Passeriformes	Parulidae	Geothlypis trichas	fall	28-Sep-16	AHY	Male	positive		Old	Plasmodium				GEOTRI01				2	0	1	1	0	1	0	0	
275064893	32398	Rushton_15	Passeriformes	Parulidae	Geothlypis trichas	fall	28-Sep-16	AHY	Female	positive		Old	Plasmodium				GEOTRI01				2	0	1	1	0	1	0	0	
275064891	32435	Rushton_15	Passeriformes	Parulidae	Mniotilta varia	fall	28-Sep-16	AHY	Female	positive	positive	Old	Plasmodium	Leucocytozoon			SEIAUR01	CB1			3	0	2	1	0	1	1	1	
259155719	32436	Rushton_15	Passeriformes	Parulidae	Seiurus aurocapilla	fall	28-Sep-16	HY	Female												3	0	0	0	0	0	0	0	
265157241	32437	Rushton_15	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Female												2	0	0	0	0	0	0	0	
271179392	32438	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	28-Sep-16	HY	U	positive	positive	Old	Leucocytozoon	Haemoproteus			CB1	GYMSAL01			1	0	2	1	1	0	1	1	
275064894	32439	Rushton_15	Passeriformes	Passerellidae	Spizella passerina	fall	28-Sep-16	AHY	Male												2	0	0	0	0	0	0	0	
265157145	32440	Rushton_15	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	HY	Male												2	0	0	0	0	0	0	0	
271179393	32441	Rushton_15	Passeriformes	Passerellidae	Melospiza melodia	fall	28-Sep-16	AHY	Female	positive		Old	Plasmodium				SEIAUR01				1	0	1	1	0	1	0	0	
275064895	32442	Rushton_15	Passeriformes	Parulidae	Mniotilta varia	fall	28-Sep-16	HY	Female		positive	Old	Leucocytozoon				CB1				3	0	1	1	0	0	1	0	
265157242	32443	Rushton_15	Passeriformes	Mimidae	Dumetella carolinensis	fall	28-Sep-16	AHY	Male												2	0	0	0	0	0	0	0	
267038575	32444	Rushton_15	Passeriformes	Regulidae	Regulus calendula	fall	28-Sep-16	U	Male												2	0	0	0	0	0	0	0	
275064896	32445	Rushton_15	Passeriformes	Parulidae	Geothlypis trichas	fall	28-Sep-16	HY	Female	positive	positive	Old	Plasmodium	Leucocytozoon			GEOTRI09	CB1			2	0	2	1	0	1	1	1	
275064897	32446	Rushton_15	Passeriformes	Troglodytidae	Troglodytes aedon	fall	4-Oct-16	HY	Female												2	0	0	0	0	0	0	0	
275064898	32447	Rushton_15	Passeriformes	Parulidae	Geothlypis trichas	fall	4-Oct-16	ASY	Female												2	0	0	0	0	0	0	0	
267038576	32448	Rushton_15	Passeriformes	Troglodytidae	Troglodytes hiemalis	fall	4-Oct-16	U	Male	positive		Old	Haemoproteus				MAFUS02				0	0	1	1	1	0	0	0	
275064899	32449	Rushton_15	Passeriformes	Parulidae	Setophaga caerulescens	fall	4-Oct-16	HY	Female	positive	positive	Old	Plasmodium	Leucocytozoon			GEOTRI09	CB1			2	0	2	1	0	1	1	1	
259155720	32450	Rushton_15	Passeriformes	Passerellidae	Melospiza georgiana	fall	4-Oct-16	AHY	Male		positive	Old	Leucocytozoon				CATMIN05				2	0	1	1	0	0	1	0	
271179395	32451	Rushton_15	Passeriformes	Turdidae	Catharus ustulatus	fall	4-Oct-16	HY	Male	positive		Old	Plasmodium	Plasmodium			BT7	SEIAUR01			3	0	2	1	0	1	0	1	
271179394	32452	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	4-Oct-16	HY	Male		positive	Old	Leucocytozoon	Leucocytozoon			TUMIG12	CB1			1	0	2	1	0	0	1	1	
265157243	32453	Rushton_15	Passeriformes	Mimidae	Dumetella carolinensis	fall	4-Oct-16	HY	Male	positive		Old	Plasmodium	Plasmodium			PADOM11	TUMIG03			2	0	2	1	0	1	0	1	
85295995	32454	Rushton_15	Passeriformes	Corvidae	Cyanocitta cristata	fall	4-Oct-16	SY	Male		positive	New	Leucocytozoon	Leucocytozoon			CYACRI08	CYACRI04			1	0	2	1	0	0	1	1	
271179396	32455	Rushton_15	Passeriformes	Turdidae	Catharus minimus	fall	4-Oct-16	HY	Male												3	0	0	0	0	0	0	0	
267038578	32456	Rushton_15	Passeriformes	Regulidae	Regulus calendula	fall	4-Oct-16	U	Female												2	0	0	0	0	0	0	0	
267038579	32457	Rushton_15	Passeriformes	Regulidae	Regulus calendula	fall	4-Oct-16	U	Female												2	0	0	0	0	0	0	0	
267038577	32458	Rushton_15	Passeriformes	Regulidae	Regulus calendula	fall	4-Oct-16	U	Male												2	0	0	0	0	0	0	0	
271179397	32459	Rushton_15	Passeriformes	Passerellidae	Melospiza melodia	fall	4-Oct-16	HY	Female												1	0	0	0	0	0	0	0	
271179399	32460	Rushton_15	Passeriformes	Turdidae	Catharus ustulatus	fall	4-Oct-16	HY	Female												3	0	0	0	0	0	0	0	
271179398	32461	Rushton_15	Passeriformes	Turdidae	Catharus ustulatus	fall	4-Oct-16	HY	Male	positive	positive	Old	Plasmodium	Leucocytozoon			TUMIG03	CATMIN05			3	0	2	1	0	1	1	1	
265157244	32462	Rushton_15	Passeriformes	Mimidae	Dumetella carolinensis	fall	4-Oct-16	HY	Female												2	0	0	0	0	0	0	0	
267038580	32463	Rushton_15	Passeriformes	Parulidae	Oreothlypis ruficapilla	fall	4-Oct-16	U	Male		positive	Old	Leucocytozoon	Leucocytozoon			CNEORN01	CARCAN01			3	0	2	1	0	0	1	1	
275064900	32464	Rushton_15	Passeriformes	Parulidae	Setophaga caerulescens	fall	4-Oct-16	HY	Female												2	0	0	0	0	0	0	0	
271179400	32465	Rushton_15	Passeriformes	Turdidae	Catharus minimus	fall	4-Oct-16	HY	Male												3	0	0	0	0	0	0	0	
267038582	32466	Rushton_15	Passeriformes	Regulidae	Regulus calendula	fall	4-Oct-16	U	Female												2	0	0	0	0	0	0	0	
275064901	32467	Rushton_15	Passeriformes	Parulidae	Setophaga caerulescens	fall	4-Oct-16	HY	Female												2	0	0	0	0	0	0	0	
267038581	32468	Rushton_15	Passeriformes	Parulidae	Oreothlypis peregrina	fall	4-Oct-16	HY	Male		positive	Old	Leucocytozoon				CB1				2	0	1	1	0	0	1	0	
271179402	32469	Rushton_15	Passeriformes	Paridae	Baeolophus bicolor	fall	4-Oct-16	HY	Female												0	0	0	0	0	0	0	0	
271179401	32470	Rushton_15	Passeriformes	Passerellidae	Melospiza melodia	fall	4-Oct-16	HY	Female	positive		Old	Plasmodium				SEIAUR01				1	0	1	1	0	1	0	0	
275064823	32471	Rushton_15	Passeriformes	Passerellidae	Spizella pusilla	fall	4-Oct-16	HY	Male	positive		Old	Plasmodium				PADOM11				1	0	1	1	0	1	0	0	
275064903	32472	Rushton_15	Passeriformes	Passerellidae	Spizella passerina	fall	4-Oct-16	HY	Female	positive		Old	Haemoproteus				SPIPAS02				2	0	1	1	1	0	0	0	
275064904	32473	Rushton_15	Passeriformes	Parulidae	Setophaga caerulescens	fall	4-Oct-16	HY	Male	positive		Old	Plasmodium				GEOTRI09				2	0	1	1	0	1	0	0	
271179403	32474	Rushton_15	Passeriformes	Passerellidae	Melospiza melodia	fall	4-Oct-16	HY	Male												1	0	0	0	0	0	0	0	
271179404	32475	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	4-Oct-16	HY	Male		positive	Old	Leucocytozoon				CB1				1	0	1	1	0	0	1	0	
271179367	32476	Rushton_15	Passeriformes	Paridae	Baeolophus bicolor	fall	4-Oct-16	AHY	Female	positive	positive	Old	Plasmodium	Leucocytozoon			BAEBIC04	BAEBIC07			0	0	2	1	0	1	1	1	
258120275	32477	Rushton_15	Passeriformes	Paridae	Baeolophus bicolor	fall	4-Oct-16	HY	Male	positive		Old	Plasmodium				BAEBIC04				0	0	1	1	0	1	0	0	
271179359	32478	Rushton_15	Passeriformes	Passerellidae	Melospiza melodia	fall	4-Oct-16	HY	Male	positive		Old	Plasmodium				SEIAUR01				1	0	1	1	0	1	0	0	
271179406	32479	Rushton_15	Passeriformes	Turdidae	Catharus minimus	fall	4-Oct-16	HY	Female		positive	Old	Leucocytozoon				CATMIN05				3	0	1	1	0	0	1	0	
134293957	32480	Rushton_15	Passeriformes	Turdidae	Turdus migratorius	fall	4-Oct-16	HY	Male												1	0	0	0	0	0	0	0	
275064905	32481	Rushton_15	Passeriformes	Parulidae	Setophaga caerulescens	fall	4-Oct-16	HY	Female												2	0	0	0	0	0	0	0	
271179407	32482	Rushton_15	Passeriformes	Turdidae	Catharus ustulatus	fall	4-Oct-16	HY	Male												3	0	0	0	0	0	0	0	
275064906	32483	Rushton_15	Passeriformes	Parulidae	Setophaga caerulescens	fall	4-Oct-16	HY	Female		positive	New	Leucocytozoon	Leucocytozoon	Leucocytozoon		CB1	DENCOR05	SETCAE01		2	0	3	1	0	0	1	1	
271179432	32484	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	HY	Female	positive	positive	Old	Leucocytozoon	Plasmodium	Plasmodium		CNEORN01	SEIAUR01	MELMEL07		1	0	3	1	0	1	1	1	
271179433	32485	Rushton_15	Passeriformes	Turdidae	Catharus ustulatus	fall	11-Oct-16	HY	Male												3	0	0	0	0	0	0	0	
271179438	32486	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	HY	Male	positive		Old	Plasmodium	Plasmodium			GEOTRI09	PADOM11			1	0	2	1	0	1	0	1	
271179437	32487	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	AHY	Female	positive	positive	Old	Haemoproteus	Leucocytozoon			GYMSAL01	CNEORN01			1	0	2	1	1	0	1	1	
271179435	32488	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	HY	Male	positive		Old	Plasmodium				GEOTRI09				1	0	1	1	0	1	0	0	
271179434	32489	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	AHY	Male	positive	positive	Old	Leucocytozoon	Plasmodium	Plasmodium		ZOLEU02	TURDUS1	GEOTRI09		1	0	3	1	0	1	1	1	
271179436	32490	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	HY	Male		positive	New	Leucocytozoon	Leucocytozoon			ZOLEU02	CB1			1	0	2	1	0	0	1	1	
271179404	32491	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	HY	Male		positive	Old	Leucocytozoon	Leucocytozoon			CB1	ZOLEU02			1	0	2	1	0	0	1	1	
271179451	32492	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	HY	Female												1	0	0	0	0	0	0	0	
271179452	32493	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	HY	Male		positive	Old	Leucocytozoon				ZOLEU02				1	0	1	1	0	0	1	0	
271179453	32494	Rushton_15	Passeriformes	Turdidae	Catharus ustulatus	fall	11-Oct-16	HY	Female												3	0	0	0	0	0	0	0	
271179454	32495	Rushton_15	Passeriformes	Turdidae	Catharus guttatus	fall	11-Oct-16	HY	Male	positive	positive	Old	Plasmodium	Leucocytozoon			BT7	CATMIN05			2	0	2	1	0	1	1	1	
271179450	32496	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	HY	Female	positive	positive	Old	Haemoproteus	Leucocytozoon	Leucocytozoon		DUNNO01	ZOLEU02	CB1		1	0	3	1	1	0	1	1	
271179443	32497	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	HY	Female	positive	positive	Old	Leucocytozoon	Haemoproteus	Haemoproteus		ZOLEU02	SPIARB01	RW2		1	0	3	1	1	0	1	1	
134293959	32498	Rushton_15	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	HY	Female												1	0	0	0	0	0	0	0	
271179447	32499	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	HY	Male	positive	positive	Old	Leucocytozoon	Haemoproteus	Plasmodium	Leucocytozoon	CB1	GYMSAL01	GEOTRI09	ZOLEU02	1	0	4	1	1	1	1	1	
275064924	32500	Rushton_15	Passeriformes	Parulidae	Setophaga palmarum	fall	11-Oct-16	U	Male	positive	positive	Old	Plasmodium	Leucocytozoon	Leucocytozoon		GEOTRI09	CB1	CNEORN01		2	0	3	1	0	1	1	1	
271179455	32501	Rushton_15	Passeriformes	Passerellidae	Melospiza melodia	fall	11-Oct-16	HY	Female	positive		New	Plasmodium				TACTHA01				1	0	1	1	0	1	0	0	
271179456	32502	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	HY	Female		positive	Old	Leucocytozoon	Leucocytozoon			CB1	ZOLEU02			1	0	2	1	0	0	1	1	
134293962	32503	Rushton_15	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	HY	Male	positive		Old	Plasmodium				TUMIG03				1	0	1	1	0	1	0	0	
134293961	32504	Rushton_15	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	HY	Female	positive		Old	Plasmodium				SYAT05				1	0	1	1	0	1	0	0	
271179458	32505	Rushton_15	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	11-Oct-16	U	Male	positive	positive	Old	Plasmodium	Leucocytozoon	Leucocytozoon		BT7	CB1	ZOLEU02		1	0	3	1	0	1	1	1	
134293963	32506	Rushton_15	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	AHY	Male	positive		Old	Plasmodium				TUMIG03				1	0	1	1	0	1	0	0	
271179459	32507	Rushton_15	Passeriformes	Turdidae	Catharus ustulatus	fall	11-Oct-16	HY	Male	positive		Old	Plasmodium				BT7				3	0	1	1	0	1	0	0	
134293964	32508	Rushton_15	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	AHY	Male	positive		Old	Plasmodium				SYAT05				1	0	1	1	0	1	0	0	
134293965	32509	Rushton_15	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	HY	Male	positive		Old	Plasmodium				SEIAUR01				1	0	1	1	0	1	0	0	
134293966	32510	Rushton_15	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	AHY	Male	positive		Old	Plasmodium	Plasmodium			TUMIG03	SYAT05			1	0	2	1	0	1	0	1	
134293967	32511	Rushton_15	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	AHY	Female	positive		Old	Plasmodium	Plasmodium			SYAT05	TUMIG03			1	0	2	1	0	1	0	1	
134293974	32512	Rushton_15	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	AHY	Female	positive		Old	Plasmodium				SYAT05				1	0	1	1	0	1	0	0	
267038599	32513	Rushton_15	Passeriformes	Regulidae	Regulus calendula	fall	11-Oct-16	HY	Female												2	0	0	0	0	0	0	0	
259155728	32514	Rushton_15	Passeriformes	Passerellidae	Melospiza georgiana	fall	11-Oct-16	HY	U	positive		Old	Plasmodium				GEOTRI09				2	0	1	1	0	1	0	0	
271179462	32515	Rushton_16	Passeriformes	Turdidae	Catharus guttatus	fall	11-Oct-16	HY	Male	positive		Old	Plasmodium				BT7				2	0	1	1	0	1	0	0	
259155734	32516	Rushton_16	Passeriformes	Passerellidae	Melospiza georgiana	fall	11-Oct-16	AHY	U	positive		Old	Plasmodium	Plasmodium			BT7	GEOTRI09			2	0	2	1	0	1	0	1	
275064926	32517	Rushton_16	Passeriformes	Parulidae	Geothlypis trichas	fall	11-Oct-16	HY	U												2	0	0	0	0	0	0	0	
134293975	32518	Rushton_16	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	HY	U	positive		Old	Plasmodium				LINN1				1	0	1	1	0	1	0	0	
259155732	32519	Rushton_16	Passeriformes	Passerellidae	Melospiza georgiana	fall	11-Oct-16	HY	U	positive		Old	Plasmodium				GEOTRI09				2	0	1	1	0	1	0	0	
275064927	32520	Rushton_16	Passeriformes	Fringillidae	Spinus tristis	fall	11-Oct-16	HY	Male												1	0	0	0	0	0	0	0	
275064930	32521	Rushton_16	Passeriformes	Parulidae	Setophaga palmarum	fall	11-Oct-16	AHY	Male		positive	Old	Leucocytozoon				CB1				2	0	1	1	0	0	1	0	
271179463	32522	Rushton_16	Passeriformes	Sittidae	Sitta carolinensis	fall	11-Oct-16	HY	Male												0	0	0	0	0	0	0	0	
275064928	32523	Rushton_16	Passeriformes	Fringillidae	Spinus tristis	fall	11-Oct-16	AHY	Male												1	0	0	0	0	0	0	0	
275064929	32524	Rushton_16	Passeriformes	Fringillidae	Spinus tristis	fall	11-Oct-16	HY	Female												1	0	0	0	0	0	0	0	
134293976	32525	Rushton_16	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	HY	Female	positive		Old	Plasmodium	Plasmodium			TUMIG03	SYAT05			1	0	2	1	0	1	0	1	
134293978	32526	Rushton_16	Passeriformes	Turdidae	Turdus migratorius	fall	11-Oct-16	HY	Male												1	0	0	0	0	0	0	0	
